x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,STN_ID
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.9,2015-11-09 00:00:00,NB,2015,11,9,4.6,,-2.5,,11.7,,0,,,M,,M,,,27,,35,,0,,13.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.10,2015-11-10 00:00:00,NB,2015,11,10,6.2,,-1.9,,14.3,,0,,,M,,M,,,0,,0,,0,,11.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.11,2015-11-11 00:00:00,NB,2015,11,11,3.9,,0.4,,7.3,,0,,,M,,M,,,8,,37,,0,,14.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.12,2015-11-12 00:00:00,NB,2015,11,12,3,,-0.7,,6.6,,7.2,,,M,,M,,,0,,0,,0,,15,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.13,2015-11-13 00:00:00,NB,2015,11,13,9.4,,6.3,,12.4,,5.4,,,M,,M,,,0,,0,,0,,8.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.14,2015-11-14 00:00:00,NB,2015,11,14,5.2,,2.8,,7.5,,2.7,,,M,,M,,,30,,52,,0,,12.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.15,2015-11-15 00:00:00,NB,2015,11,15,2.7,,0.9,,4.5,,0,,,M,,M,,,30,,52,,0,,15.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.16,2015-11-16 00:00:00,NB,2015,11,16,1.7,,-2.4,,5.7,,0,,,M,,M,,,32,,39,,0,,16.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.17,2015-11-17 00:00:00,NB,2015,11,17,0.9,,-1.3,,3.1,,0,,,M,,M,,,0,,0,,0,,17.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.18,2015-11-18 00:00:00,NB,2015,11,18,-0.3,,-2.9,,2.3,,0,,,M,,M,,,0,,0,,0,,18.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.19,2015-11-19 00:00:00,NB,2015,11,19,1.7,,-3.1,,6.5,,0,,,M,,M,1,,17,,33,,0,,16.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.20,2015-11-20 00:00:00,NB,2015,11,20,6.3,,3,,9.5,,9.2,,,M,,M,1,,30,,50,,0,,11.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.21,2015-11-21 00:00:00,NB,2015,11,21,3.1,,-0.2,,6.3,,0,,,M,,M,1,,0,,0,,0,,14.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.22,2015-11-22 00:00:00,NB,2015,11,22,5.5,,3.4,,7.6,,13.5,,,M,,M,0,T,0,,0,,0,,12.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.23,2015-11-23 00:00:00,NB,2015,11,23,0.8,,-3.6,,5.2,,15.5,,,M,,M,0,T,31,,44,,0,,17.2,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.24,2015-11-24 00:00:00,NB,2015,11,24,-5.3,,-8.7,,-1.8,,0.2,,,M,,M,1,,27,,35,,0,,23.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.25,2015-11-25 00:00:00,NB,2015,11,25,-4.6,,-9.1,,-0.1,,0,,,M,,M,1,,0,,0,,0,,22.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.26,2015-11-26 00:00:00,NB,2015,11,26,-0.1,,-8.6,,8.5,,0,,,M,,M,1,,18,,41,,0,,18.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.27,2015-11-27 00:00:00,NB,2015,11,27,9.3,,6.5,,12.1,,3,,,M,,M,1,,21,,50,,0,,8.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.28,2015-11-28 00:00:00,NB,2015,11,28,1.4,,-3.7,,6.5,,2.2,,,M,,M,1,,29,,33,,0,,16.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.29,2015-11-29 00:00:00,NB,2015,11,29,,M,-5.5,E,,M,,M,,M,,M,1,,33,,41,,,M,,M,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.11.30,2015-11-30 00:00:00,NB,2015,11,30,-7.3,,-10.4,,-4.2,,0,,,M,,M,1,,0,,0,,0,,25.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.1,2015-12-01 00:00:00,NB,2015,12,1,-3.3,,-8.5,,2,,0,,,M,,M,1,,0,,0,,0,,21.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.2,2015-12-02 00:00:00,NB,2015,12,2,1.5,,-1.2,,4.2,,18.1,,,M,,M,1,,0,,0,,0,,16.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.3,2015-12-03 00:00:00,NB,2015,12,3,1,,-2.1,,4,,8.1,,,M,,M,1,,34,,41,,0,,17,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.4,2015-12-04 00:00:00,NB,2015,12,4,-4.2,,-8.2,,-0.1,,5.4,,,M,,M,10,,0,,0,,0,,22.2,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.5,2015-12-05 00:00:00,NB,2015,12,5,0.1,,-2.4,,2.6,,0.2,,,M,,M,8,,0,,0,,0,,17.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.6,2015-12-06 00:00:00,NB,2015,12,6,0.5,,-4.7,,5.7,,0,,,M,,M,6,,0,,0,,0,,17.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.7,2015-12-07 00:00:00,NB,2015,12,7,-0.1,,-5.4,,5.3,,0.4,,,M,,M,5,,30,,33,,0,,18.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.8,2015-12-08 00:00:00,NB,2015,12,8,-1.1,,-4.7,,2.5,,0,,,M,,M,4,,0,,0,,0,,19.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.9,2015-12-09 00:00:00,NB,2015,12,9,-0.3,,-1.6,,1.1,,0,,,M,,M,4,,0,,0,,0,,18.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.10,2015-12-10 00:00:00,NB,2015,12,10,2.1,,-0.6,,4.7,,0,,,M,,M,4,,0,,0,,0,,15.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.11,2015-12-11 00:00:00,NB,2015,12,11,6.1,,2.8,,9.4,,0.4,,,M,,M,2,,0,,0,,0,,11.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.12,2015-12-12 00:00:00,NB,2015,12,12,6.6,,3.5,,9.6,,0,,,M,,M,0,T,29,,41,,0,,11.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.13,2015-12-13 00:00:00,NB,2015,12,13,2,,-1.3,,5.2,,0,,,M,,M,0,T,30,,39,,0,,16,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.14,2015-12-14 00:00:00,NB,2015,12,14,-0.4,,-1.2,,0.4,,5.2,,,M,,M,1,,0,,0,,0,,18.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.15,2015-12-15 00:00:00,NB,2015,12,15,-0.2,,-0.6,,0.3,,27.8,,,M,,M,2,,0,,0,,0,,18.2,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.16,2015-12-16 00:00:00,NB,2015,12,16,,M,-0.9,E,,M,,M,,M,,M,10,,0,,0,,,M,,M,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.17,2015-12-17 00:00:00,NB,2015,12,17,-0.2,,-2.7,,2.4,,6.4,,,M,,M,9,,0,,0,,0,,18.2,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.18,2015-12-18 00:00:00,NB,2015,12,18,2.5,,1.1,,3.9,,7.2,,,M,,M,6,,0,,0,,0,,15.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.19,2015-12-19 00:00:00,NB,2015,12,19,-1.5,,-5.1,,2.1,,0.2,,,M,,M,3,,30,,56,,0,,19.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.20,2015-12-20 00:00:00,NB,2015,12,20,-5.3,,-7.6,,-3,,0.3,,,M,,M,2,,30,,57,,0,,23.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.21,2015-12-21 00:00:00,NB,2015,12,21,-2.9,,-6.2,,0.5,,,M,,M,,M,3,,0,,0,,0,,20.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.22,2015-12-22 00:00:00,NB,2015,12,22,-0.8,,-2.4,,0.9,,,M,,M,,M,7,,0,,0,,0,,18.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.23,2015-12-23 00:00:00,NB,2015,12,23,1.2,,0.1,,2.2,,0,,,M,,M,4,,0,,0,,0,,16.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.24,2015-12-24 00:00:00,NB,2015,12,24,5.6,,1.3,,9.8,,14.2,,,M,,M,3,,0,,0,,0,,12.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.25,2015-12-25 00:00:00,NB,2015,12,25,4.5,,-0.8,,9.8,,0,,,M,,M,0,T,0,,0,,0,,13.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.26,2015-12-26 00:00:00,NB,2015,12,26,1.2,,-2.2,,4.5,,0,,,M,,M,0,T,31,,32,,0,,16.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.27,2015-12-27 00:00:00,NB,2015,12,27,-2.8,,-5.3,,-0.3,,13.7,,,M,,M,1,,0,,0,,0,,20.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.28,2015-12-28 00:00:00,NB,2015,12,28,-9.7,,-14.5,,-4.8,,0,,,M,,M,14,,33,,48,,0,,27.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.29,2015-12-29 00:00:00,NB,2015,12,29,-12.4,,-14.3,,-10.4,,7.5,,,M,,M,10,,0,,0,,0,,30.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.30,2015-12-30 00:00:00,NB,2015,12,30,-6.9,,-10.4,,-3.4,,0.4,,,M,,M,20,,0,,0,,0,,24.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2015.12.31,2015-12-31 00:00:00,NB,2015,12,31,-1,,-3.4,,1.5,,4.2,,,M,,M,18,,29,,39,,0,,19,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.1,2016-01-01 00:00:00,NB,2016,1,1,-3.9,,-7,,-0.8,,0,,,M,,M,15,,27,,41,,0,,21.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.2,2016-01-02 00:00:00,NB,2016,1,2,-3.9,,-7.2,,-0.6,,0,,,M,,M,14,,26,,41,,0,,21.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.3,2016-01-03 00:00:00,NB,2016,1,3,-2,,-4.4,,0.4,,0.4,,,M,,M,14,,0,,0,,0,,20,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.4,2016-01-04 00:00:00,NB,2016,1,4,-9.9,,-16.7,,-3.1,,0.2,,,M,,M,14,,33,,37,,0,,27.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.5,2016-01-05 00:00:00,NB,2016,1,5,-13.8,,-18.5,,-9.1,,,M,,M,,M,13,,29,,33,,0,,31.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.6,2016-01-06 00:00:00,NB,2016,1,6,-10,,-17.7,,-2.2,,,M,,M,,M,13,,27,,35,,0,,28,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.7,2016-01-07 00:00:00,NB,2016,1,7,-4,,-9.4,,1.4,,0,,,M,,M,13,,0,,0,,0,,22,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.8,2016-01-08 00:00:00,NB,2016,1,8,-5,,-9.3,,-0.7,,0,,,M,,M,13,,0,,0,,0,,23,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.9,2016-01-09 00:00:00,NB,2016,1,9,-5.4,,-7.9,,-2.9,,0,,,M,,M,13,,0,,0,,0,,23.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.10,2016-01-10 00:00:00,NB,2016,1,10,,M,-4,E,,M,,M,,M,,M,13,,10,,48,,,M,,M,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.11,2016-01-11 00:00:00,NB,2016,1,11,-0.4,,-9.1,,8.4,,4.9,,,M,,M,0,T,26,,54,,0,,18.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.12,2016-01-12 00:00:00,NB,2016,1,12,-8.7,,-12.3,,-5,,0.5,,,M,,M,1,,27,,32,,0,,26.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.13,2016-01-13 00:00:00,NB,2016,1,13,-7.4,,-10.7,,-4,,12.7,,,M,,M,15,,29,,50,,0,,25.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.14,2016-01-14 00:00:00,NB,2016,1,14,-13.5,,-17.9,,-9.1,,0.2,,,M,,M,11,,28,,44,,0,,31.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.15,2016-01-15 00:00:00,NB,2016,1,15,-14.5,,-21.9,,-7,,0,,,M,,M,5,,30,,48,,0,,32.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.16,2016-01-16 00:00:00,NB,2016,1,16,-8,,-10.9,,-5,,1.4,,,M,,M,3,,0,,0,,0,,26,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.17,2016-01-17 00:00:00,NB,2016,1,17,-4.6,,-8.1,,-1,,0.2,,,M,,M,7,,28,,32,,0,,22.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.18,2016-01-18 00:00:00,NB,2016,1,18,-10.2,,-14.8,,-5.6,,0.2,,,M,,M,7,,30,,39,,0,,28.2,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.19,2016-01-19 00:00:00,NB,2016,1,19,-10.7,,-13.9,,-7.5,,0,,,M,,M,4,,28,,57,,0,,28.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.20,2016-01-20 00:00:00,NB,2016,1,20,-5.8,,-8.1,,-3.5,,0,,,M,,M,2,,29,,57,,0,,23.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.21,2016-01-21 00:00:00,NB,2016,1,21,-8.5,,-10.8,,-6.2,,0,,,M,,M,1,,29,,48,,0,,26.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.22,2016-01-22 00:00:00,NB,2016,1,22,-9.7,,-13.2,,-6.2,,0,,,M,,M,1,,30,,44,,0,,27.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.23,2016-01-23 00:00:00,NB,2016,1,23,-12.3,,-17.3,,-7.3,,0,,,M,,M,1,,0,,0,,0,,30.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.24,2016-01-24 00:00:00,NB,2016,1,24,-7.6,,-12.7,,-2.4,,0,,,M,,M,1,,0,,0,,0,,25.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.25,2016-01-25 00:00:00,NB,2016,1,25,-7.3,,-12.8,,-1.8,,0,,,M,,M,1,,0,,0,,0,,25.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.26,2016-01-26 00:00:00,NB,2016,1,26,-4,,-14.5,,6.6,,0,,,M,,M,1,,19,,56,,0,,22,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.27,2016-01-27 00:00:00,NB,2016,1,27,-0.9,,-7.1,,5.4,,0,,,M,,M,1,,29,,44,,0,,18.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.28,2016-01-28 00:00:00,NB,2016,1,28,-4.5,,-10.8,,1.9,,0.2,,,M,,M,0,T,0,,0,,0,,22.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.29,2016-01-29 00:00:00,NB,2016,1,29,-3.1,,-6.5,,0.3,,2.9,,,M,,M,0,T,0,,0,,0,,21.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.30,2016-01-30 00:00:00,NB,2016,1,30,-2.3,,-4.6,,0,,1.9,,,M,,M,4,,33,,33,,0,,20.3,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.1.31,2016-01-31 00:00:00,NB,2016,1,31,0.4,,-2.2,,3,,0.2,,,M,,M,5,,0,,0,,0,,17.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.1,2016-02-01 00:00:00,NB,2016,2,1,5.1,,-1.1,,11.2,,0,,,M,,M,4,,26,,56,,0,,12.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.2,2016-02-02 00:00:00,NB,2016,2,2,-6.1,,-11.6,,-0.6,,0.2,,,M,,M,0,T,28,,35,,0,,24.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.3,2016-02-03 00:00:00,NB,2016,2,3,-4.8,,-12.9,,3.4,,18.1,,,M,,M,1,,0,,0,,0,,22.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.4,2016-02-04 00:00:00,NB,2016,2,4,4.3,,-0.8,,9.3,,1.1,,,M,,M,0,T,0,,0,,0,,13.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.5,2016-02-05 00:00:00,NB,2016,2,5,-4.2,,-9.8,,1.5,,18.8,,,M,,M,0,T,30,,39,,0,,22.2,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.6,2016-02-06 00:00:00,NB,2016,2,6,-7.4,,-12.4,,-2.3,,0.4,,,M,,M,20,,29,,39,,0,,25.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.7,2016-02-07 00:00:00,NB,2016,2,7,-8.7,,-17.3,,-0.1,,0,,,M,,M,18,,27,,63,,0,,26.7,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.8,2016-02-08 00:00:00,NB,2016,2,8,-12.6,,-18.9,,-6.3,,1.1,,,M,,M,11,,3,,50,,0,,30.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.9,2016-02-09 00:00:00,NB,2016,2,9,-7.1,,-9.6,,-4.5,,4.7,,,M,,M,15,,36,,37,,0,,25.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.10,2016-02-10 00:00:00,NB,2016,2,10,-6.5,,-11.4,,-1.6,,0,,,M,,M,19,,0,,0,,0,,24.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.11,2016-02-11 00:00:00,NB,2016,2,11,-7.4,,-11.3,,-3.5,,0.4,,,M,,M,17,,30,,44,,0,,25.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.12,2016-02-12 00:00:00,NB,2016,2,12,-17.6,,-24,,-11.2,,0.4,,,M,,M,13,,28,,44,,0,,35.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.13,2016-02-13 00:00:00,NB,2016,2,13,-18.1,,-26.5,,-9.6,,0,,,M,,M,11,,0,,0,,0,,36.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.14,2016-02-14 00:00:00,NB,2016,2,14,-18,,-21.2,,-14.8,,0,,,M,,M,10,,29,,46,,0,,36,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.15,2016-02-15 00:00:00,NB,2016,2,15,-16.5,,-25.2,,-7.7,,0,,,M,,M,10,,0,,0,,0,,34.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.16,2016-02-16 00:00:00,NB,2016,2,16,-0.4,,-11.6,,10.9,,27.5,,,M,,M,16,,20,,65,,0,,18.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.17,2016-02-17 00:00:00,NB,2016,2,17,3.2,,-3.3,,9.6,,0.6,,,M,,M,0,T,18,,54,,0,,14.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.18,2016-02-18 00:00:00,NB,2016,2,18,-3.6,,-9.1,,1.9,,0,,,M,,M,0,T,0,,0,,0,,21.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.19,2016-02-19 00:00:00,NB,2016,2,19,-5.1,,-11.7,,1.5,,0,,,M,,M,0,T,0,,0,,0,,23.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.20,2016-02-20 00:00:00,NB,2016,2,20,-2.1,,-8.1,,4,,5.4,,,M,,M,0,T,15,,46,,0,,20.1,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.21,2016-02-21 00:00:00,NB,2016,2,21,0.5,,-4.9,,5.9,,0,,,M,,M,0,T,30,,46,,0,,17.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.22,2016-02-22 00:00:00,NB,2016,2,22,-8.4,,-12.5,,-4.2,,0.2,,,M,,M,0,T,29,,39,,0,,26.4,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.23,2016-02-23 00:00:00,NB,2016,2,23,-9.6,,-15.7,,-3.4,,0,,,M,,M,0,T,0,,0,,0,,27.6,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.24,2016-02-24 00:00:00,NB,2016,2,24,-5.2,,-10.4,,0,,6.4,,,M,,M,0,T,0,,0,,0,,23.2,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.25,2016-02-25 00:00:00,NB,2016,2,25,6.2,,-0.1,,12.4,,37.9,,,M,,M,3,,14,,44,,0,,11.8,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.26,2016-02-26 00:00:00,NB,2016,2,26,-2,,-9.4,,5.4,,1.1,,,M,,M,0,T,24,,54,,0,,20,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.27,2016-02-27 00:00:00,NB,2016,2,27,-5.5,,-11.3,,0.3,,0,,,M,,M,1,,19,,52,,0,,23.5,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.28,2016-02-28 00:00:00,NB,2016,2,28,-1.9,,-5.6,,1.9,,0,,,M,,M,0,T,29,,41,,0,,19.9,,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.2.29,2016-02-29 00:00:00,NB,2016,2,29,,M,-6,E,,M,,M,,M,,M,0,T,0,,0,,,M,,M,,,,,30309
-66.60889166666666,45.92027777777778,FREDERICTON CDA CS,8101605,8101605.2016.3.1,2016-03-01 00:00:00,NB,2016,3,1,-3.3,,-7.6,,1,,0,,,M,,M,0,T,29,,65,,0,,21.3,,,,,,30309
