x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,STN_ID
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.6,2017-12-06 00:00:00,PE,2017,12,6,5.2,,0.5,,9.8,,10.3,,,M,,M,11,,14,,67,,0,,12.8,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.7,2017-12-07 00:00:00,PE,2017,12,7,0.7,,-2.4,,3.8,,0,,,M,,M,,,25,,37,,0,,17.3,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.8,2017-12-08 00:00:00,PE,2017,12,8,-0.2,,-2.3,,1.9,,0,,,M,,M,,,25,,32,,0,,18.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.9,2017-12-09 00:00:00,PE,2017,12,9,0.4,,-2.5,,3.2,,10.9,,,M,,M,,,5,,37,,0,,17.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.10,2017-12-10 00:00:00,PE,2017,12,10,-0.1,,-2.8,,2.6,,10.3,,,M,,M,,,4,,44,,0,,18.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.11,2017-12-11 00:00:00,PE,2017,12,11,-2.1,,-5,,0.9,,1.2,,,M,,M,,,0,,0,,0,,20.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.12,2017-12-12 00:00:00,PE,2017,12,12,-2.1,,-7,,2.8,,4.7,,,M,,M,2,,10,,54,,0,,20.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.13,2017-12-13 00:00:00,PE,2017,12,13,4.4,,-3.7,,12.4,,11.6,,,M,,M,,,24,,111,,0,,13.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.14,2017-12-14 00:00:00,PE,2017,12,14,-7.2,,-11.9,,-2.5,,0,,,M,,M,1,,25,,57,,0,,25.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.15,2017-12-15 00:00:00,PE,2017,12,15,-9,,-12.3,,-5.7,,0,,,M,,M,1,,22,,52,,0,,27,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.16,2017-12-16 00:00:00,PE,2017,12,16,-8.9,,-11.8,,-5.9,,0,,,M,,M,2,,28,,37,,0,,26.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.17,2017-12-17 00:00:00,PE,2017,12,17,-9.9,,-11.6,,-8.2,,0,,,M,,M,2,,28,,41,,0,,27.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.18,2017-12-18 00:00:00,PE,2017,12,18,-8.5,,-12.4,,-4.6,,0,,,M,,M,2,,24,,32,,0,,26.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.19,2017-12-19 00:00:00,PE,2017,12,19,-1.8,,-4.8,,1.3,,,M,,M,,M,4,,0,,0,,0,,19.8,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.20,2017-12-20 00:00:00,PE,2017,12,20,-2.7,,-6.9,,1.6,,1.6,,,M,,M,7,,22,,48,,0,,20.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.21,2017-12-21 00:00:00,PE,2017,12,21,-9.1,,-11.3,,-6.9,,0.3,,,M,,M,6,,25,,50,,0,,27.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.22,2017-12-22 00:00:00,PE,2017,12,22,-11.5,,-13.8,,-9.1,,0,,,M,,M,6,,27,,37,,0,,29.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.23,2017-12-23 00:00:00,PE,2017,12,23,-4.3,,-15.9,,7.3,,12.1,,,M,,M,6,,14,,70,,0,,22.3,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.24,2017-12-24 00:00:00,PE,2017,12,24,0.4,,-6.9,,7.6,,0,,,M,,M,3,,23,,52,,0,,17.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.25,2017-12-25 00:00:00,PE,2017,12,25,-2.2,,-7.7,,3.4,,7.5,,,M,,M,3,,28,,69,,0,,20.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.26,2017-12-26 00:00:00,PE,2017,12,26,-9.2,,-13.5,,-4.8,,0,,,M,,M,4,,23,,70,,0,,27.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.27,2017-12-27 00:00:00,PE,2017,12,27,-16.1,,-18.6,,-13.5,,0,,,M,,M,4,,22,,63,,0,,34.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.28,2017-12-28 00:00:00,PE,2017,12,28,-14.8,,-19,,-10.5,,0.2,,,M,,M,4,,19,,46,,0,,32.8,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.29,2017-12-29 00:00:00,PE,2017,12,29,-10.1,,-11.7,,-8.5,,0.4,,,M,,M,4,,0,,0,,0,,28.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.30,2017-12-30 00:00:00,PE,2017,12,30,-13.6,,-17.7,,-9.5,,0.8,,,M,,M,8,,0,,0,,0,,31.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2017.12.31,2017-12-31 00:00:00,PE,2017,12,31,-16.8,,-20.2,,-13.3,,0,,,M,,M,6,,26,,43,,0,,34.8,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.1,2018-01-01 00:00:00,PE,2018,1,1,-13.7,,-15,,-12.3,,0,,,M,,M,7,,0,,0,,0,,31.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.2,2018-01-02 00:00:00,PE,2018,1,2,-14.5,,-16.8,,-12.2,,0,,,M,,M,6,,26,,39,,0,,32.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.3,2018-01-03 00:00:00,PE,2018,1,3,-11.4,,-16.6,,-6.2,,0,,,M,,M,6,,16,,35,,0,,29.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.4,2018-01-04 00:00:00,PE,2018,1,4,0.6,,-6.6,,7.7,,9.4,,,M,,M,6,,12,,82,,0,,17.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.5,2018-01-05 00:00:00,PE,2018,1,5,-4.2,,-15.2,,6.8,,0.3,,,M,,M,3,,21,,87,,0,,22.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.6,2018-01-06 00:00:00,PE,2018,1,6,-16.9,,-18.5,,-15.2,,0,,,M,,M,3,,19,,59,,0,,34.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.7,2018-01-07 00:00:00,PE,2018,1,7,-16.6,,-20.3,,-12.8,,0,,,M,,M,3,,24,,50,,0,,34.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.8,2018-01-08 00:00:00,PE,2018,1,8,-9.4,,-13.5,,-5.2,,4.7,,,M,,M,4,,16,,35,,0,,27.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.9,2018-01-09 00:00:00,PE,2018,1,9,-5,,-7.8,,-2.2,,0.7,,,M,,M,10,,27,,44,,0,,23,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.10,2018-01-10 00:00:00,PE,2018,1,10,-10.2,,-13.7,,-6.7,,0.2,,,M,,M,9,,29,,52,,0,,28.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.11,2018-01-11 00:00:00,PE,2018,1,11,-0.2,,-8.3,,7.9,,0,,,M,,M,8,,25,,54,,0,,18.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.12,2018-01-12 00:00:00,PE,2018,1,12,9.8,,6.6,,13,,0,,,M,,M,3,,18,,63,,0,,8.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.13,2018-01-13 00:00:00,PE,2018,1,13,5.1,,-5.4,,15.5,,1.7,,,M,,M,2,,19,,70,,0,,12.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.14,2018-01-14 00:00:00,PE,2018,1,14,-6.9,,-8.6,,-5.1,,0,,,M,,M,4,,31,,32,,0,,24.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.15,2018-01-15 00:00:00,PE,2018,1,15,-6.5,,-8.1,,-4.9,,0.2,,,M,,M,5,,5,,46,,0,,24.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.16,2018-01-16 00:00:00,PE,2018,1,16,-5.5,,-7.4,,-3.5,,1.4,,,M,,M,9,,4,,43,,0,,23.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.17,2018-01-17 00:00:00,PE,2018,1,17,-5.5,,-8,,-2.9,,10.7,,,M,,M,8,,0,,0,,0,,23.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.18,2018-01-18 00:00:00,PE,2018,1,18,-6.2,,-10.2,,-2.2,,0.7,,,M,,M,22,,0,,0,,0,,24.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.19,2018-01-19 00:00:00,PE,2018,1,19,-10.1,,-14,,-6.2,,0.3,,,M,,M,19,,0,,0,,0,,28.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.20,2018-01-20 00:00:00,PE,2018,1,20,-4,,-10.5,,2.5,,1.2,,,M,,M,18,,26,,52,,0,,22,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.21,2018-01-21 00:00:00,PE,2018,1,21,-5.4,,-10.6,,-0.2,,0,,,M,,M,19,,30,,44,,0,,23.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.22,2018-01-22 00:00:00,PE,2018,1,22,-13.4,,-17.4,,-9.4,,0.8,,,M,,M,18,,29,,43,,0,,31.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.23,2018-01-23 00:00:00,PE,2018,1,23,-3.1,,-14.1,,8,,8.6,,,M,,M,18,,16,,65,,0,,21.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.24,2018-01-24 00:00:00,PE,2018,1,24,0.4,,-8,,8.7,,2.1,,,M,,M,5,,25,,61,,0,,17.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.25,2018-01-25 00:00:00,PE,2018,1,25,-10.4,,-12.8,,-8,,0,,,M,,M,4,,24,,43,,0,,28.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.26,2018-01-26 00:00:00,PE,2018,1,26,-11.8,,-14.3,,-9.2,,0,,,M,,M,4,,31,,37,,0,,29.8,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.27,2018-01-27 00:00:00,PE,2018,1,27,-4.7,,-13.9,,4.5,,0.2,,,M,,M,4,,18,,52,,0,,22.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.28,2018-01-28 00:00:00,PE,2018,1,28,1.6,,-3,,6.2,,2.8,,,M,,M,4,,24,,37,,0,,16.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.29,2018-01-29 00:00:00,PE,2018,1,29,-5.4,,-7.7,,-3,,0,,,M,,M,5,,4,,43,,0,,23.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.30,2018-01-30 00:00:00,PE,2018,1,30,-6.9,,-8.8,,-5,,4.6,,,M,,M,5,,2,,74,,0,,24.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.1.31,2018-01-31 00:00:00,PE,2018,1,31,-10.2,,-12,,-8.4,,1.2,,,M,,M,11,,33,,70,,0,,28.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.1,2018-02-01 00:00:00,PE,2018,2,1,-3.5,,-9.7,,2.8,,2.7,,,M,,M,12,,19,,33,,0,,21.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.2,2018-02-02 00:00:00,PE,2018,2,2,-5.1,,-14.5,,4.4,,8.5,,,M,,M,11,,32,,59,,0,,23.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.3,2018-02-03 00:00:00,PE,2018,2,3,-16.2,,-17.8,,-14.5,,0,,,M,,M,10,,29,,48,,0,,34.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.4,2018-02-04 00:00:00,PE,2018,2,4,-6.7,,-16.6,,3.2,,1.9,,,M,,M,9,,15,,52,,0,,24.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.5,2018-02-05 00:00:00,PE,2018,2,5,1,,-6.7,,8.7,,16,,,M,,M,9,,15,,61,,0,,17,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.6,2018-02-06 00:00:00,PE,2018,2,6,-7.4,,-10,,-4.7,,,M,,M,,M,7,,32,,37,,0,,25.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.7,2018-02-07 00:00:00,PE,2018,2,7,,M,-8.5,E,,M,,M,,M,,M,7,,11,,35,,,M,,M,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.8,2018-02-08 00:00:00,PE,2018,2,8,-3.4,,-11.8,,5.1,,8.1,,,M,,M,11,,31,,48,,0,,21.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.9,2018-02-09 00:00:00,PE,2018,2,9,-10.7,,-15.5,,-5.9,,0,,,M,,M,11,,24,,32,,0,,28.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.10,2018-02-10 00:00:00,PE,2018,2,10,-3,,-9.6,,3.6,,9.8,,,M,,M,11,,18,,35,,0,,21,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.11,2018-02-11 00:00:00,PE,2018,2,11,-2.3,,-5.4,,0.8,,10.7,,,M,,M,18,,4,,37,,0,,20.3,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.12,2018-02-12 00:00:00,PE,2018,2,12,-1.6,,-7.7,,4.6,,1.1,,,M,,M,13,,25,,43,,0,,19.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.13,2018-02-13 00:00:00,PE,2018,2,13,-10.7,,-13.6,,-7.7,,0,,,M,,M,11,,26,,44,,0,,28.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.14,2018-02-14 00:00:00,PE,2018,2,14,-4.4,,-11.3,,2.5,,0,,,M,,M,11,,21,,44,,0,,22.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.15,2018-02-15 00:00:00,PE,2018,2,15,0.7,,-3.2,,4.5,,0,,,M,,M,11,,0,,0,,0,,17.3,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.16,2018-02-16 00:00:00,PE,2018,2,16,-0.9,,-6.7,,4.9,,0.5,,,M,,M,11,,30,,57,,0,,18.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.17,2018-02-17 00:00:00,PE,2018,2,17,-9.5,,-12.2,,-6.7,,0,,,M,,M,11,,29,,57,,0,,27.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.18,2018-02-18 00:00:00,PE,2018,2,18,-5.5,,-9.2,,-1.7,,0,,,M,,M,11,,14,,32,,0,,23.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.19,2018-02-19 00:00:00,PE,2018,2,19,-2.6,,-7.9,,2.7,,0,,,M,,M,11,,19,,43,,0,,20.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.20,2018-02-20 00:00:00,PE,2018,2,20,-0.4,,-3.4,,2.6,,0.3,,,M,,M,11,,5,,37,,0,,18.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.21,2018-02-21 00:00:00,PE,2018,2,21,2.2,E,-3.4,E,7.7,E,0.7,E,,M,,M,11,,,M,,M,0,E,15.8,E,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.22,2018-02-22 00:00:00,PE,2018,2,22,,M,,M,,M,,M,,M,,M,,,0,,0,,,M,,M,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.23,2018-02-23 00:00:00,PE,2018,2,23,-5.9,,-8.8,,-3,,0.9,,,M,,M,9,,35,,46,,0,,23.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.24,2018-02-24 00:00:00,PE,2018,2,24,-0.7,,-4.1,,2.8,,0.6,,,M,,M,9,,32,,48,,0,,18.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.25,2018-02-25 00:00:00,PE,2018,2,25,-5.5,,-7.4,,-3.6,,1.1,,,M,,M,9,,35,,39,,0,,23.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.26,2018-02-26 00:00:00,PE,2018,2,26,-2,,-5.4,,1.5,,4.9,,,M,,M,10,,14,,37,,0,,20,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.27,2018-02-27 00:00:00,PE,2018,2,27,-1,,-3.6,,1.7,,0,,,M,,M,9,,31,,43,,0,,19,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.2.28,2018-02-28 00:00:00,PE,2018,2,28,-4.2,,-7.5,,-0.8,,1.4,,,M,,M,9,,0,,0,,0,,22.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.1,2018-03-01 00:00:00,PE,2018,3,1,-3.5,,-8,,1,,0,,,M,,M,11,,0,,0,,0,,21.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.2,2018-03-02 00:00:00,PE,2018,3,2,0.1,,-2,,2.2,,0,,,M,,M,10,,4,,44,,0,,17.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.3,2018-03-03 00:00:00,PE,2018,3,3,0.5,,-1.8,,2.7,,0,,,M,,M,9,,6,,61,,0,,17.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.4,2018-03-04 00:00:00,PE,2018,3,4,-0.7,,-1.7,,0.4,,0,,,M,,M,8,,4,,56,,0,,18.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.5,2018-03-05 00:00:00,PE,2018,3,5,-0.5,,-2,,1.1,,0,,,M,,M,7,,2,,56,,0,,18.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.6,2018-03-06 00:00:00,PE,2018,3,6,-1.1,,-2.8,,0.6,,0,,,M,,M,6,,3,,61,,0,,19.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.7,2018-03-07 00:00:00,PE,2018,3,7,-1,,-2.4,,0.5,,0,,,M,,M,6,,5,,37,,0,,19,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.8,2018-03-08 00:00:00,PE,2018,3,8,-0.2,,-1.4,,1,,3.1,,,M,,M,6,,11,,59,,0,,18.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.9,2018-03-09 00:00:00,PE,2018,3,9,0.1,,-1.6,,1.7,,4.4,,,M,,M,10,,3,,52,,0,,17.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.10,2018-03-10 00:00:00,PE,2018,3,10,0.1,,-1.7,,1.8,,1.5,,,M,,M,16,,16,,41,,0,,17.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.11,2018-03-11 00:00:00,PE,2018,3,11,-0.7,,-1.7,,0.4,,2.6,,,M,,M,15,,34,,37,,0,,18.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.12,2018-03-12 00:00:00,PE,2018,3,12,-1.7,,-3,,-0.4,,0.2,,,M,,M,18,,36,,39,,0,,19.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.13,2018-03-13 00:00:00,PE,2018,3,13,-0.1,,-2.5,,2.3,,2,,,M,,M,15,,8,,63,,0,,18.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.14,2018-03-14 00:00:00,PE,2018,3,14,1.2,,-0.6,,3,,4.9,,,M,,M,15,,21,,65,,0,,16.8,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.15,2018-03-15 00:00:00,PE,2018,3,15,1.3,,-0.8,,3.3,,0,,,M,,M,14,,18,,41,,0,,16.7,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.16,2018-03-16 00:00:00,PE,2018,3,16,-1.8,,-5,,1.5,,0,,,M,,M,14,,25,,39,,0,,19.8,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.17,2018-03-17 00:00:00,PE,2018,3,17,-7.1,,-9.2,,-5,,0.2,,,M,,M,14,,29,,37,,0,,25.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.18,2018-03-18 00:00:00,PE,2018,3,18,-8.2,,-9.9,,-6.4,,0,,,M,,M,13,,31,,32,,0,,26.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.19,2018-03-19 00:00:00,PE,2018,3,19,-7.1,,-10.4,,-3.8,,0,,,M,,M,13,,30,,33,,0,,25.1,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.20,2018-03-20 00:00:00,PE,2018,3,20,-3.5,,-5.8,,-1.2,,0,,,M,,M,13,,27,,33,,0,,21.5,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.21,2018-03-21 00:00:00,PE,2018,3,21,-3.3,,-7.8,,1.2,,0,,,M,,M,12,,4,,46,,0,,21.3,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.22,2018-03-22 00:00:00,PE,2018,3,22,-1.9,,-3.1,,-0.6,,6.4,,,M,,M,12,,5,,80,,0,,19.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.23,2018-03-23 00:00:00,PE,2018,3,23,-1.2,,-1.7,,-0.6,,2.5,,,M,,M,20,,35,,48,,0,,19.2,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.24,2018-03-24 00:00:00,PE,2018,3,24,,M,-2,E,,M,,M,,M,,M,21,,1,,54,,,M,,M,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.25,2018-03-25 00:00:00,PE,2018,3,25,-5.4,,-8.6,,-2.1,,0,,,M,,M,29,,1,,54,,0,,23.4,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.26,2018-03-26 00:00:00,PE,2018,3,26,-4.6,,-8.6,,-0.5,,0,,,M,,M,33,,0,,0,,0,,22.6,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.27,2018-03-27 00:00:00,PE,2018,3,27,-3.9,,-9.3,,1.6,,0.2,,,M,,M,32,,4,,32,,0,,21.9,,,,,,30308
-63.16973611111111,46.34361666666667,HARRINGTON CDA CS,830P001,830P001.2018.3.28,2018-03-28 00:00:00,PE,2018,3,28,1,,-1,,2.9,,10.4,,,M,,M,29,,31,,33,,0,,17,,,,,,30308
